"uuid","viewDistance","px2mm","cardWidthPx"
"58dee8b2-3f3a-4d64-a1e8-139a3645c5f0",41.187,4.31,369
"58e5da6d-f92f-4ce4-8e1c-ddb838b61b42",44.596,5.15,441
"58e5da6d-f92f-4ce4-8e1c-ddb838b61b42",35.07,5.15,441
"58e5da6d-f92f-4ce4-8e1c-ddb838b61b42",32.75,5.15,441
"59256b1a-d626-487f-9527-00ff72bfdb80",46.212,3.68,315
"59256b1a-d626-487f-9527-00ff72bfdb80",49.496,3.68,315
"59256b1a-d626-487f-9527-00ff72bfdb80",45.696,3.68,315
"59a7e048-e562-43b4-bd0b-2a6b7d75a4f1",49.975,5.26,450
"59a7e048-e562-43b4-bd0b-2a6b7d75a4f1",45.322,5.26,450
"59a7e048-e562-43b4-bd0b-2a6b7d75a4f1",43.76,5.26,450
"59aaaa2c-95ef-476d-8ba0-c43910e51f0c",27.765,5.57,477
"59aaaa2c-95ef-476d-8ba0-c43910e51f0c",32.664,5.57,477
"59aaaa2c-95ef-476d-8ba0-c43910e51f0c",27.495,5.57,477
"5ab005b8-f5c2-4048-8cdb-225f0613cd5c",57.867,3.26,279
"5ab005b8-f5c2-4048-8cdb-225f0613cd5c",66.065,3.26,279
"5ab005b8-f5c2-4048-8cdb-225f0613cd5c",66.861,3.26,279
"5ad9e690-2c64-4074-b4c1-a01aae534a41",29.008,4.21,360
"5ad9e690-2c64-4074-b4c1-a01aae534a41",45.04,4.21,360
"5ad9e690-2c64-4074-b4c1-a01aae534a41",44.132,4.21,360
"5af1a0ae-9e3d-4a40-b96a-2bc1dcccadd7",37.638,3.89,333
"5af1a0ae-9e3d-4a40-b96a-2bc1dcccadd7",36.595,3.89,333
"5af1a0ae-9e3d-4a40-b96a-2bc1dcccadd7",38.725,3.89,333
"5b12cf98-040d-45d7-ab6b-eb5f4c2c2a90",43.91,5.68,486
"5b12cf98-040d-45d7-ab6b-eb5f4c2c2a90",39.687,5.68,486
"5b12cf98-040d-45d7-ab6b-eb5f4c2c2a90",54.535,5.68,486
"5b74bea0-01cb-465d-afa7-d3d49fd52260",45.897,4.63,396
"5b74bea0-01cb-465d-afa7-d3d49fd52260",50.997,4.63,396
"5b74bea0-01cb-465d-afa7-d3d49fd52260",48.8,4.63,396
"5b78d508-bf76-4030-9864-20f51fb20a2a",35.231,5.15,441
"5b78d508-bf76-4030-9864-20f51fb20a2a",59.88,5.15,441
"5b78d508-bf76-4030-9864-20f51fb20a2a",35.055,5.15,441
"5be432fc-10ab-46e3-bf6a-96741ad8099f",42.534,5.47,468
"5be432fc-10ab-46e3-bf6a-96741ad8099f",43.893,5.47,468
"5be432fc-10ab-46e3-bf6a-96741ad8099f",42.947,5.47,468
"5c0cf4e8-32c3-47f3-8830-0d910db0be9e",26.838,4,342
"5c0cf4e8-32c3-47f3-8830-0d910db0be9e",40.673,4,342
"5c0cf4e8-32c3-47f3-8830-0d910db0be9e",55.15,4,342
"5c1323a4-42d7-4173-ab3b-dce65f9ff673",50.444,5.05,432
"5c1323a4-42d7-4173-ab3b-dce65f9ff673",29.441,5.05,432
"5c1323a4-42d7-4173-ab3b-dce65f9ff673",34.41,5.05,432
"5c365f5a-8a7d-4a09-971e-ed1a86e96b82",39.453,5.26,450
"5c365f5a-8a7d-4a09-971e-ed1a86e96b82",43.397,5.26,450
"5c365f5a-8a7d-4a09-971e-ed1a86e96b82",41.641,5.26,450
"5c4b0974-6115-4cd2-b558-44c1b2f55f7a",56.785,4.31,369
"5c4b0974-6115-4cd2-b558-44c1b2f55f7a",50.671,4.31,369
"5c4b0974-6115-4cd2-b558-44c1b2f55f7a",50.646,4.31,369
"5c57eb63-3b0d-493f-ab91-5ace6aa95c28",40.42,5.15,441
"5c57eb63-3b0d-493f-ab91-5ace6aa95c28",36.59,5.15,441
"5c57eb63-3b0d-493f-ab91-5ace6aa95c28",36.903,5.15,441
"5cf65c33-3567-4f94-bb1c-f4e40c6ca46a",54.461,4,342
"5cf65c33-3567-4f94-bb1c-f4e40c6ca46a",48.492,4,342
"5cf65c33-3567-4f94-bb1c-f4e40c6ca46a",56.044,4,342
"5d3744c4-406e-4cb7-ae89-5a42362b4f02",35.431,4.63,396
"5d3744c4-406e-4cb7-ae89-5a42362b4f02",48.758,4.63,396
"5d3744c4-406e-4cb7-ae89-5a42362b4f02",43.431,4.63,396
"5df92e56-a672-44d5-8170-7e98ed14a872",57.295,4.94,423
"5df92e56-a672-44d5-8170-7e98ed14a872",49.491,4.94,423
"5df92e56-a672-44d5-8170-7e98ed14a872",51.209,4.94,423
"5e02fbe8-a583-4ce7-8ef8-60c0d626658a",59.763,3.57,306
"5e02fbe8-a583-4ce7-8ef8-60c0d626658a",58.247,3.57,306
"5e02fbe8-a583-4ce7-8ef8-60c0d626658a",60.575,3.57,306
"5e042e4d-e08e-486c-8074-9a490bd8330e",44.679,3.79,324
"5e042e4d-e08e-486c-8074-9a490bd8330e",51.56,3.79,324
"5e042e4d-e08e-486c-8074-9a490bd8330e",45.567,3.79,324
"5e1f4080-1dd4-4591-b04c-bc3391073b07",32.936,4.42,378
"5e1f4080-1dd4-4591-b04c-bc3391073b07",37.212,4.42,378
"5e1f4080-1dd4-4591-b04c-bc3391073b07",37.153,4.42,378
"5e929db1-305a-4735-be47-870160aac0dc",43.567,5.15,441
"5e929db1-305a-4735-be47-870160aac0dc",46.096,5.15,441
"5e929db1-305a-4735-be47-870160aac0dc",45.167,5.15,441
"5eb1d8d1-ed76-4547-88c1-254beb1b60a3",49.136,3.89,333
"5eb1d8d1-ed76-4547-88c1-254beb1b60a3",50.759,3.89,333
"5eb1d8d1-ed76-4547-88c1-254beb1b60a3",52.918,3.89,333
"5ec4247d-5d16-4b76-b9d3-75906446304d",39.541,5.47,468
"5ec4247d-5d16-4b76-b9d3-75906446304d",42.842,5.47,468
"5ec4247d-5d16-4b76-b9d3-75906446304d",32.39,5.47,468
"5efa1b9c-34fe-435a-bd13-02492ab68454",26.632,4.21,360
"5efa1b9c-34fe-435a-bd13-02492ab68454",51.418,4.21,360
"5efa1b9c-34fe-435a-bd13-02492ab68454",55.223,4.21,360
"5f1028b5-3186-4330-8967-b874f4f84998",49.89,4.52,387
"5f1028b5-3186-4330-8967-b874f4f84998",46.366,4.52,387
"5f1028b5-3186-4330-8967-b874f4f84998",41.881,4.52,387
"5f25f914-aa59-4017-8aaf-2022113229e1",55.028,4.1,351
"5f25f914-aa59-4017-8aaf-2022113229e1",59.942,4.1,351
"5f25f914-aa59-4017-8aaf-2022113229e1",60.574,4.1,351
"5f276d62-1c6d-4a0a-9d12-da6941bd960b",65.026,3.68,315
"5f276d62-1c6d-4a0a-9d12-da6941bd960b",52.948,3.68,315
"5f276d62-1c6d-4a0a-9d12-da6941bd960b",45.71,3.68,315
"5f4060c3-2ad2-48dd-904a-c588c3b387ca",30.842,4.1,351
"5f4060c3-2ad2-48dd-904a-c588c3b387ca",28.735,4.1,351
"5f4060c3-2ad2-48dd-904a-c588c3b387ca",37.071,4.1,351
"5f779a56-0db2-4336-bb9a-d44edae3698b",50.158,4.63,396
"5f779a56-0db2-4336-bb9a-d44edae3698b",45.558,4.63,396
"5f779a56-0db2-4336-bb9a-d44edae3698b",40.863,4.63,396
"5fb1665e-15bb-4e99-9955-ad7e3b5a9b8b",39.4,3.05,261
"5fb1665e-15bb-4e99-9955-ad7e3b5a9b8b",41.668,3.05,261
"5fb1665e-15bb-4e99-9955-ad7e3b5a9b8b",43.327,3.05,261
"605d4152-3588-4e94-892c-f2dff0228572",41.531,3.47,297
"605d4152-3588-4e94-892c-f2dff0228572",36.58,3.47,297
"605d4152-3588-4e94-892c-f2dff0228572",32.657,3.47,297
"60c4fb94-99e0-4e7a-8cec-d3cfbca61662",43.735,4.52,387
"60c4fb94-99e0-4e7a-8cec-d3cfbca61662",42.238,4.52,387
"60c4fb94-99e0-4e7a-8cec-d3cfbca61662",42.341,4.52,387
"61369b58-b9bd-4d22-9d8c-0d272dcde3b3",53.793,5.05,432
"61369b58-b9bd-4d22-9d8c-0d272dcde3b3",54.438,5.05,432
"61369b58-b9bd-4d22-9d8c-0d272dcde3b3",55.552,5.05,432
"61a609e3-9ad6-4077-9118-e58faed5e0a1",42.486,4.84,414
"61a609e3-9ad6-4077-9118-e58faed5e0a1",46.519,4.84,414
"61a609e3-9ad6-4077-9118-e58faed5e0a1",45.236,4.84,414
"61aeaa62-35f4-4817-863d-674d203c3dde",35.442,4.1,351
"61aeaa62-35f4-4817-863d-674d203c3dde",46.766,4.1,351
"61aeaa62-35f4-4817-863d-674d203c3dde",60.47,4.1,351
"61cccb04-a7f9-4bb3-8a92-e5b75142b397",45.622,5.36,459
"61cccb04-a7f9-4bb3-8a92-e5b75142b397",45.183,5.36,459
"61cccb04-a7f9-4bb3-8a92-e5b75142b397",45.708,5.36,459
"6242b6f2-6965-4885-b20d-1d30f557d565",42.041,3.57,306
"6242b6f2-6965-4885-b20d-1d30f557d565",53.743,3.57,306
"6242b6f2-6965-4885-b20d-1d30f557d565",58.713,3.57,306
"6250db7c-8658-4281-8f39-175e629f1431",48.552,4.52,387
"6250db7c-8658-4281-8f39-175e629f1431",47.71,4.52,387
"6250db7c-8658-4281-8f39-175e629f1431",47.796,4.52,387
"627a2818-fba3-4d92-9bc1-e21c1a7f4395",38.01,3.26,279
"627a2818-fba3-4d92-9bc1-e21c1a7f4395",32.078,3.26,279
"627a2818-fba3-4d92-9bc1-e21c1a7f4395",48.381,3.26,279
"62ab4b71-fa52-4f5f-b326-27281bb10a3e",45.673,5.15,441
"62ab4b71-fa52-4f5f-b326-27281bb10a3e",48.116,5.15,441
"62ab4b71-fa52-4f5f-b326-27281bb10a3e",46.738,5.15,441
"62de2888-f23c-46c6-b939-b788941f955d",42.242,4.42,378
"62de2888-f23c-46c6-b939-b788941f955d",40.82,4.42,378
"62de2888-f23c-46c6-b939-b788941f955d",40.951,4.42,378
"62ebcc9c-0167-4393-9b3e-526d821fb7ab",60.666,3.79,324
"62ebcc9c-0167-4393-9b3e-526d821fb7ab",57.931,3.79,324
"62ebcc9c-0167-4393-9b3e-526d821fb7ab",60.55,3.79,324
"63143a88-2143-4ff7-9c0a-b88bc1e5ec60",42.046,4.52,387
"63143a88-2143-4ff7-9c0a-b88bc1e5ec60",41.025,4.52,387
"63143a88-2143-4ff7-9c0a-b88bc1e5ec60",40.519,4.52,387
"63249fec-b69d-454a-8e22-1da4d3669c7c",53.43,2.84,243
"63249fec-b69d-454a-8e22-1da4d3669c7c",48.134,2.84,243
"63249fec-b69d-454a-8e22-1da4d3669c7c",37.441,2.84,243
"63798fef-99de-44f8-b20f-2014cc71a70c",24.652,3.26,279
"63798fef-99de-44f8-b20f-2014cc71a70c",61.979,3.26,279
"63798fef-99de-44f8-b20f-2014cc71a70c",62.068,3.26,279
"63a4024b-27cd-4422-8c19-d810c9681758",32.64,4.63,396
"63a4024b-27cd-4422-8c19-d810c9681758",35.646,4.63,396
"63a4024b-27cd-4422-8c19-d810c9681758",33.16,4.63,396
"63fdffca-d8bb-4165-9339-4470e5303517",27.923,5.57,477
"63fdffca-d8bb-4165-9339-4470e5303517",50.51,5.57,477
"63fdffca-d8bb-4165-9339-4470e5303517",64.345,5.57,477
"64446f0a-8a9c-44d4-8a81-5155f81ba92c",57.273,5.26,450
"64446f0a-8a9c-44d4-8a81-5155f81ba92c",43.535,5.26,450
"64446f0a-8a9c-44d4-8a81-5155f81ba92c",48.558,5.26,450
"65230539-aee9-4307-801c-a47e569ea072",36.768,4.94,423
"65230539-aee9-4307-801c-a47e569ea072",36.874,4.94,423
"65230539-aee9-4307-801c-a47e569ea072",39.599,4.94,423
"658f3893-f2c8-4a49-9a74-51eafb2c82e9",54.193,4,342
"658f3893-f2c8-4a49-9a74-51eafb2c82e9",63.429,4,342
"658f3893-f2c8-4a49-9a74-51eafb2c82e9",59.582,4,342
"665c2b5d-0f34-4b17-8aca-88a0b7bfce4c",36.352,5.26,450
"665c2b5d-0f34-4b17-8aca-88a0b7bfce4c",34.343,5.26,450
"665c2b5d-0f34-4b17-8aca-88a0b7bfce4c",34.708,5.26,450
"667909a1-1596-4e69-b2c6-89e00669cc49",26.203,5.36,459
"667909a1-1596-4e69-b2c6-89e00669cc49",26.125,5.36,459
"667909a1-1596-4e69-b2c6-89e00669cc49",30.38,5.36,459
"66bb0a2c-72ef-4eaf-97ea-347b8cc06837",60.952,4.52,387
"66bb0a2c-72ef-4eaf-97ea-347b8cc06837",58.799,4.52,387
"66bb0a2c-72ef-4eaf-97ea-347b8cc06837",52.143,4.52,387
"66e4a628-27d9-4c30-8fc5-a0609ad7d171",31.639,4.52,387
"66e4a628-27d9-4c30-8fc5-a0609ad7d171",31.588,4.52,387
"66e4a628-27d9-4c30-8fc5-a0609ad7d171",29.482,4.52,387
"66f60844-1e2b-4933-b6bd-69455b6152ef",64.572,4.52,387
"66f60844-1e2b-4933-b6bd-69455b6152ef",63.573,4.52,387
"66f60844-1e2b-4933-b6bd-69455b6152ef",63.772,4.52,387
"671c15fc-7130-45a6-b92d-fbcbef8c3e9b",44.182,4.52,387
"671c15fc-7130-45a6-b92d-fbcbef8c3e9b",42.461,4.52,387
"671c15fc-7130-45a6-b92d-fbcbef8c3e9b",41.96,4.52,387
"673d0a83-3be4-48e5-b7a6-a82ace8c2894",36.992,4.63,396
"673d0a83-3be4-48e5-b7a6-a82ace8c2894",34.659,4.63,396
"673d0a83-3be4-48e5-b7a6-a82ace8c2894",37.966,4.63,396
"67405409-043d-4979-813c-adb231cb17b9",46.377,4.42,378
"67405409-043d-4979-813c-adb231cb17b9",43.875,4.42,378
"67405409-043d-4979-813c-adb231cb17b9",42.981,4.42,378
"67568eff-d48a-48a9-a60c-8cbaacc80d16",35.475,3.57,306
"67568eff-d48a-48a9-a60c-8cbaacc80d16",31.616,3.57,306
"67568eff-d48a-48a9-a60c-8cbaacc80d16",44.902,3.57,306
"68c0a2b7-fbf7-4026-8221-1e50922a42c9",44.829,5.26,450
"68c0a2b7-fbf7-4026-8221-1e50922a42c9",36.023,5.26,450
"68c0a2b7-fbf7-4026-8221-1e50922a42c9",36.304,5.26,450
"68c5e8a7-f2ca-49a6-b8cd-fcb21b858be3",27.714,5.26,450
"68c5e8a7-f2ca-49a6-b8cd-fcb21b858be3",49.621,5.26,450
"68c5e8a7-f2ca-49a6-b8cd-fcb21b858be3",46.315,5.26,450
"69154170-1dbc-40bb-88d4-96dc61aa9105",32.64,5.78,495
"69154170-1dbc-40bb-88d4-96dc61aa9105",61.765,5.78,495
"69154170-1dbc-40bb-88d4-96dc61aa9105",48.25,5.78,495
"69458760-a518-4375-9614-b5b5638ce5a3",61.06,4.52,387
"69458760-a518-4375-9614-b5b5638ce5a3",54.856,4.52,387
"69458760-a518-4375-9614-b5b5638ce5a3",40.86,4.52,387
"697bdf3f-ce0c-486c-bf3d-dd5e92547b5d",62.734,4.94,423
"697bdf3f-ce0c-486c-bf3d-dd5e92547b5d",55.931,4.94,423
"697bdf3f-ce0c-486c-bf3d-dd5e92547b5d",53.834,4.94,423
"69b65137-fd5d-456b-94fb-6c2ab32dcbe9",38.118,5.36,459
"69b65137-fd5d-456b-94fb-6c2ab32dcbe9",35.689,5.36,459
"69b65137-fd5d-456b-94fb-6c2ab32dcbe9",37.26,5.36,459
"6a4fe764-8664-4686-bd11-827f9b7be121",61.256,3.68,315
"6a4fe764-8664-4686-bd11-827f9b7be121",55.553,3.68,315
"6a4fe764-8664-4686-bd11-827f9b7be121",48.461,3.68,315
"6a71585c-26f9-4b68-a906-3f30a2705808",43.182,4.1,351
"6a71585c-26f9-4b68-a906-3f30a2705808",41.929,4.1,351
"6a71585c-26f9-4b68-a906-3f30a2705808",42.806,4.1,351
"6abcf76b-f6d5-46c9-b760-1931809f8ec5",59.798,3.36,288
"6abcf76b-f6d5-46c9-b760-1931809f8ec5",60.072,3.36,288
"6abcf76b-f6d5-46c9-b760-1931809f8ec5",57.989,3.36,288
"6abe586f-f879-41a1-beec-403f9ac63bea",46.702,5.26,450
"6abe586f-f879-41a1-beec-403f9ac63bea",46.305,5.26,450
"6abe586f-f879-41a1-beec-403f9ac63bea",48.728,5.26,450
"6ae71f58-bb7f-4b4c-b8a9-6dabd6ca8ea2",44.706,3.68,315
"6ae71f58-bb7f-4b4c-b8a9-6dabd6ca8ea2",45.563,3.68,315
"6ae71f58-bb7f-4b4c-b8a9-6dabd6ca8ea2",45.626,3.68,315
"6ae850e3-a13e-42e4-a9cf-7cf6503f6d42",53.738,4.42,378
"6ae850e3-a13e-42e4-a9cf-7cf6503f6d42",54.85,4.42,378
"6ae850e3-a13e-42e4-a9cf-7cf6503f6d42",53.784,4.42,378
"6b06a717-69b2-4ca6-b10f-50f8c63c559c",55.944,5.15,441
"6b06a717-69b2-4ca6-b10f-50f8c63c559c",55.704,5.15,441
"6b06a717-69b2-4ca6-b10f-50f8c63c559c",56.403,5.15,441
"6b109b61-2962-4327-ba31-8e55ceb9007e",49.135,5.47,468
"6b109b61-2962-4327-ba31-8e55ceb9007e",53.637,5.47,468
"6b109b61-2962-4327-ba31-8e55ceb9007e",50.897,5.47,468
"6b578343-1267-4f48-999f-bf69d5bc9c59",49.912,4.52,387
"6b578343-1267-4f48-999f-bf69d5bc9c59",48.447,4.52,387
"6b578343-1267-4f48-999f-bf69d5bc9c59",49.657,4.52,387
"6be5a671-fec2-4378-8ad7-8fe1d1f52d04",44.928,5.15,441
"6be5a671-fec2-4378-8ad7-8fe1d1f52d04",45.719,5.15,441
"6be5a671-fec2-4378-8ad7-8fe1d1f52d04",46.981,5.15,441
"6c520795-f5a8-4bb4-8768-93257dbfde1d",43.762,4.31,369
"6c520795-f5a8-4bb4-8768-93257dbfde1d",45.072,4.31,369
"6c520795-f5a8-4bb4-8768-93257dbfde1d",46.396,4.31,369
"6c9af8fb-d684-447c-a6fc-947033b97cf1",44.427,5.05,432
"6c9af8fb-d684-447c-a6fc-947033b97cf1",39.719,5.05,432
"6c9af8fb-d684-447c-a6fc-947033b97cf1",41.667,5.05,432
"6c9afb5c-fb84-4e41-9263-ac21486bb743",35.534,5.15,441
"6c9afb5c-fb84-4e41-9263-ac21486bb743",31.74,5.15,441
"6c9afb5c-fb84-4e41-9263-ac21486bb743",36.553,5.15,441
"6c9d9de7-7ab1-48bf-98fa-c7a38a257021",40.634,3.79,324
"6c9d9de7-7ab1-48bf-98fa-c7a38a257021",40.617,3.79,324
"6c9d9de7-7ab1-48bf-98fa-c7a38a257021",39.088,3.79,324
"6c9e5509-7db9-4078-8a1c-4a516a18146d",47.536,4.63,396
"6c9e5509-7db9-4078-8a1c-4a516a18146d",52.816,4.63,396
"6c9e5509-7db9-4078-8a1c-4a516a18146d",48.118,4.63,396
"6ca24b5f-8e0f-463d-9eed-30a61de7b8f0",50.986,4,342
"6ca24b5f-8e0f-463d-9eed-30a61de7b8f0",52.438,4,342
"6ca24b5f-8e0f-463d-9eed-30a61de7b8f0",52.733,4,342
"6cbc8c01-4a5d-490e-a5bd-b494877936c9",40.345,5.26,450
"6cbc8c01-4a5d-490e-a5bd-b494877936c9",36.824,5.26,450
"6cbc8c01-4a5d-490e-a5bd-b494877936c9",35.792,5.26,450
"6ccc3c51-0fde-42ff-b9be-4a68a08cd235",62.186,5.15,441
"6ccc3c51-0fde-42ff-b9be-4a68a08cd235",56.963,5.15,441
"6ccc3c51-0fde-42ff-b9be-4a68a08cd235",61.407,5.15,441
"6ccc9013-78bd-4dd0-b293-30c129476291",44.542,4.1,351
"6ccc9013-78bd-4dd0-b293-30c129476291",50.21,4.1,351
"6ccc9013-78bd-4dd0-b293-30c129476291",50.203,4.1,351
"6d331219-e721-4989-ad3a-da077fe90c59",59.805,3.79,324
"6d331219-e721-4989-ad3a-da077fe90c59",61.84,3.79,324
"6d331219-e721-4989-ad3a-da077fe90c59",57.891,3.79,324
"6d37f3fa-0781-47db-b59a-3ef83a907a5b",19.913,1.68,144
"6d37f3fa-0781-47db-b59a-3ef83a907a5b",40.928,1.68,144
"6d37f3fa-0781-47db-b59a-3ef83a907a5b",19.881,1.68,144
"6d4d39c6-e7ca-479e-94ac-66086deb53d6",48.504,4.73,405
"6d4d39c6-e7ca-479e-94ac-66086deb53d6",61.587,4.73,405
"6d4d39c6-e7ca-479e-94ac-66086deb53d6",63.137,4.73,405
"6d8a0a2d-a22c-4ee9-bb2d-0d5bd77febed",58.995,3.68,315
"6d8a0a2d-a22c-4ee9-bb2d-0d5bd77febed",64.494,3.68,315
"6d8a0a2d-a22c-4ee9-bb2d-0d5bd77febed",60.473,3.68,315
"6dc5d273-5e39-474e-9517-29e0f80af64b",28.652,3.57,306
"6dc5d273-5e39-474e-9517-29e0f80af64b",45.805,3.57,306
"6dc5d273-5e39-474e-9517-29e0f80af64b",58.089,3.57,306
"6e084aa4-5182-4a78-8a41-2a9f08c5b01d",41.893,4.52,387
"6e084aa4-5182-4a78-8a41-2a9f08c5b01d",47.26,4.52,387
"6e084aa4-5182-4a78-8a41-2a9f08c5b01d",44.133,4.52,387
"6e200329-4a77-4213-ba0f-704519f740a4",39.135,5.57,477
"6e200329-4a77-4213-ba0f-704519f740a4",37.819,5.57,477
"6e200329-4a77-4213-ba0f-704519f740a4",41.709,5.57,477
"6e694d38-3e3f-4298-8a8b-48e623d62a30",55.269,4.84,414
"6e694d38-3e3f-4298-8a8b-48e623d62a30",54.746,4.84,414
"6e694d38-3e3f-4298-8a8b-48e623d62a30",51.035,4.84,414
"6e725246-725b-4994-9ee7-3ef33c22ae6d",43.889,5.05,432
"6e725246-725b-4994-9ee7-3ef33c22ae6d",43.422,5.05,432
"6e725246-725b-4994-9ee7-3ef33c22ae6d",46.405,5.05,432
"6e78d158-2802-4fbc-a4e6-d2b85af50e77",57.785,2.63,225
"6e78d158-2802-4fbc-a4e6-d2b85af50e77",23.414,2.63,225
"6e78d158-2802-4fbc-a4e6-d2b85af50e77",21.464,2.63,225
"6eb993af-0970-4704-b50f-6336bc5bf8f1",47.752,4,342
"6eb993af-0970-4704-b50f-6336bc5bf8f1",47.26,4,342
"6eb993af-0970-4704-b50f-6336bc5bf8f1",48.255,4,342
"6f0f0f4e-72f5-4b1c-bab3-9f52f939f35c",50.88,5.05,432
"6f0f0f4e-72f5-4b1c-bab3-9f52f939f35c",50.574,5.05,432
"6f0f0f4e-72f5-4b1c-bab3-9f52f939f35c",48.91,5.05,432
"6f25f2db-9092-4d2a-a5d6-303acb667ee7",18.769,10.51,900
"6f25f2db-9092-4d2a-a5d6-303acb667ee7",19.004,10.51,900
"6f25f2db-9092-4d2a-a5d6-303acb667ee7",18.899,10.51,900
"6f5f53f5-a08c-44aa-9967-a4b9beba8c05",51.239,4.21,360
"6f5f53f5-a08c-44aa-9967-a4b9beba8c05",51.104,4.21,360
"6f5f53f5-a08c-44aa-9967-a4b9beba8c05",53.283,4.21,360
"6f982010-887a-409c-bf0c-8408487a17d0",55.552,4,342
"6f982010-887a-409c-bf0c-8408487a17d0",56.151,4,342
"6f982010-887a-409c-bf0c-8408487a17d0",54.355,4,342
"6fd4f084-12aa-4e91-8f83-e5d0e8e26d94",51.176,4.42,378
"6fd4f084-12aa-4e91-8f83-e5d0e8e26d94",49.161,4.42,378
"6fd4f084-12aa-4e91-8f83-e5d0e8e26d94",45.255,4.42,378
"7017930c-4db3-4c63-948a-8705f9cf1176",63.698,4.21,360
"7017930c-4db3-4c63-948a-8705f9cf1176",60.022,4.21,360
"7017930c-4db3-4c63-948a-8705f9cf1176",62.479,4.21,360
"70a8b744-731c-442a-be6a-416f43e54c93",44.163,4.52,387
"70a8b744-731c-442a-be6a-416f43e54c93",46.954,4.52,387
"70a8b744-731c-442a-be6a-416f43e54c93",45.069,4.52,387
"70dbf0df-19ea-4ab6-860b-850d41aa502c",53.251,4,342
"70dbf0df-19ea-4ab6-860b-850d41aa502c",53.618,4,342
"70dbf0df-19ea-4ab6-860b-850d41aa502c",54.142,4,342
"70e9c1f9-5d38-4ec6-a77e-17dea345dcfd",48.852,4.1,351
"70e9c1f9-5d38-4ec6-a77e-17dea345dcfd",50.874,4.1,351
"70e9c1f9-5d38-4ec6-a77e-17dea345dcfd",51.067,4.1,351
"714afdee-e6f5-4c51-a875-437d612469eb",39.413,5.26,450
"714afdee-e6f5-4c51-a875-437d612469eb",29.933,5.26,450
"714afdee-e6f5-4c51-a875-437d612469eb",29.299,5.26,450
"716c17d3-39c9-4689-88ae-5140c4ce74af",26.97,5.26,450
"716c17d3-39c9-4689-88ae-5140c4ce74af",41.701,5.26,450
"716c17d3-39c9-4689-88ae-5140c4ce74af",28.093,5.26,450
"71909663-f805-476e-80eb-445d9c0079c4",59.559,4.1,351
"71909663-f805-476e-80eb-445d9c0079c4",45.324,4.1,351
"71909663-f805-476e-80eb-445d9c0079c4",47.174,4.1,351
"7195beb2-fa14-4abe-82d1-ed685fc41815",50.701,5.26,450
"7195beb2-fa14-4abe-82d1-ed685fc41815",43.513,5.26,450
"7195beb2-fa14-4abe-82d1-ed685fc41815",42.677,5.26,450
"71a0cdcb-98f8-45fa-a343-984a137ae2f3",38.991,2.52,216
"71a0cdcb-98f8-45fa-a343-984a137ae2f3",51.23,2.52,216
"71a0cdcb-98f8-45fa-a343-984a137ae2f3",62.457,2.52,216
"71a1e36c-cf8d-4047-927f-00998b215a92",63.513,3.79,324
"71a1e36c-cf8d-4047-927f-00998b215a92",64.809,3.79,324
"71a1e36c-cf8d-4047-927f-00998b215a92",64.592,3.79,324
"71cfa87e-4725-4318-b67d-40b694375285",60.78,3.89,333
"71cfa87e-4725-4318-b67d-40b694375285",49.037,3.89,333
"71cfa87e-4725-4318-b67d-40b694375285",33.902,3.89,333
"731b227b-ce0d-4b60-9240-c4bf6cc685ad",58.748,3.68,315
"731b227b-ce0d-4b60-9240-c4bf6cc685ad",53.748,3.68,315
"731b227b-ce0d-4b60-9240-c4bf6cc685ad",55.033,3.68,315
"731db260-e832-4827-9822-bf96faade9af",40.266,4.1,351
"731db260-e832-4827-9822-bf96faade9af",39.425,4.1,351
"731db260-e832-4827-9822-bf96faade9af",44.143,4.1,351
"737090e3-c40e-4249-ae67-21a5a0f36d7f",32.713,5.26,450
"737090e3-c40e-4249-ae67-21a5a0f36d7f",40.059,5.26,450
"737090e3-c40e-4249-ae67-21a5a0f36d7f",51.437,5.26,450
"7390c47c-1ae4-49b1-95a7-0fdf3cc08c7f",51.749,5.26,450
"7390c47c-1ae4-49b1-95a7-0fdf3cc08c7f",47.263,5.26,450
"7390c47c-1ae4-49b1-95a7-0fdf3cc08c7f",55.736,5.26,450
"7412e01b-f5f8-4c26-b98e-523f79ce7097",54.989,3.57,306
"7412e01b-f5f8-4c26-b98e-523f79ce7097",60.06,3.57,306
"7412e01b-f5f8-4c26-b98e-523f79ce7097",62.027,3.57,306
"745138f1-dbcc-4312-99ee-ea06c0c0173b",46.471,4,342
"745138f1-dbcc-4312-99ee-ea06c0c0173b",42.483,4,342
"745138f1-dbcc-4312-99ee-ea06c0c0173b",51.601,4,342
"7491be77-e6fe-4aee-889a-e9208aaee918",41,5.26,450
"7491be77-e6fe-4aee-889a-e9208aaee918",39.823,5.26,450
"7491be77-e6fe-4aee-889a-e9208aaee918",44.901,5.26,450
"74921689-d984-4833-a3f9-4c47cbf16b86",58.997,3.26,279
"74921689-d984-4833-a3f9-4c47cbf16b86",59.131,3.26,279
"74921689-d984-4833-a3f9-4c47cbf16b86",53.726,3.26,279
"74b10d26-f3f3-40d9-bbc1-cb204c3dcf19",33.792,3.79,324
"74b10d26-f3f3-40d9-bbc1-cb204c3dcf19",46.551,3.79,324
"74b10d26-f3f3-40d9-bbc1-cb204c3dcf19",38.293,3.79,324
