"uuid","viewDistance","session"
"7c5a40fd-65da-4455-abdd-6237dd5e3063",48.195,2
"7c5a40fd-65da-4455-abdd-6237dd5e3063",46.502,1
"7d084df0-de2e-4409-b6f2-990e7ddaabd7",43.794,2
"7d084df0-de2e-4409-b6f2-990e7ddaabd7",53.18,3
"7d084df0-de2e-4409-b6f2-990e7ddaabd7",54.883,1
"7df0820d-c05a-4bf6-83e7-9ba7717230c0",47.077,2
"7df0820d-c05a-4bf6-83e7-9ba7717230c0",48.819,3
"7df0820d-c05a-4bf6-83e7-9ba7717230c0",47.981,1
"7e2157f7-f0ca-461a-ae62-d021cac35836",32.45,3
"7e2157f7-f0ca-461a-ae62-d021cac35836",36.256,2
"7e2157f7-f0ca-461a-ae62-d021cac35836",38.531,1
"7fbbe2fd-1a63-488b-a0af-82051bf19210",45.376,3
"7fbbe2fd-1a63-488b-a0af-82051bf19210",54.696,2
"7fbbe2fd-1a63-488b-a0af-82051bf19210",39.508,1
"7fce5378-08fb-48da-b67b-295ec309307f",39.51,3
"7fce5378-08fb-48da-b67b-295ec309307f",45.447,2
"7fce5378-08fb-48da-b67b-295ec309307f",51.3,1
"7fdc8a08-a1bf-4ce5-b4ad-26fc87ba7329",42.741,3
"7fdc8a08-a1bf-4ce5-b4ad-26fc87ba7329",59.242,2
"7fdc8a08-a1bf-4ce5-b4ad-26fc87ba7329",55.035,1
"8005458c-3579-4b4f-9422-646ad443af9a",49.562,2
"8005458c-3579-4b4f-9422-646ad443af9a",54.568,3
"8005458c-3579-4b4f-9422-646ad443af9a",53.177,1
"806a4513-7622-4db0-83f5-802c72461cb4",53.646,2
"806a4513-7622-4db0-83f5-802c72461cb4",54.317,3
"806a4513-7622-4db0-83f5-802c72461cb4",54.523,1
"80812a10-4f97-43d7-a0f0-cd0a32610757",27.052,2
"80812a10-4f97-43d7-a0f0-cd0a32610757",28.417,3
"80812a10-4f97-43d7-a0f0-cd0a32610757",36.871,1
"80d34e96-4d0e-4dc6-a684-094f48c8a55a",58.016,2
"80d34e96-4d0e-4dc6-a684-094f48c8a55a",58.192,3
"80d34e96-4d0e-4dc6-a684-094f48c8a55a",58.167,1
"80fb0cec-7228-46ac-b254-8b47375cf5eb",47.536,3
"80fb0cec-7228-46ac-b254-8b47375cf5eb",52.782,2
"80fb0cec-7228-46ac-b254-8b47375cf5eb",50.048,1
"823d9d12-9e18-4277-a31a-73b706a77317",41.94,2
"823d9d12-9e18-4277-a31a-73b706a77317",52.197,3
"823d9d12-9e18-4277-a31a-73b706a77317",35.346,1
"82f3b0e4-4a50-4c6b-86e9-9aaf1cf1d2c4",64.592,3
"82f3b0e4-4a50-4c6b-86e9-9aaf1cf1d2c4",65.213,2
"82f3b0e4-4a50-4c6b-86e9-9aaf1cf1d2c4",60.096,1
"830c33eb-db6d-49cc-a5e6-93b088b94f34",42.248,2
"830c33eb-db6d-49cc-a5e6-93b088b94f34",44.729,3
"830c33eb-db6d-49cc-a5e6-93b088b94f34",43.641,1
"831fb6ea-4539-4a08-ba8a-f06caf258b8d",28.268,2
"831fb6ea-4539-4a08-ba8a-f06caf258b8d",48.777,3
"831fb6ea-4539-4a08-ba8a-f06caf258b8d",36.92,1
"8409e089-422d-4c39-9074-ad28e7eb21cf",31.963,2
"8409e089-422d-4c39-9074-ad28e7eb21cf",34.224,3
"8409e089-422d-4c39-9074-ad28e7eb21cf",32.447,1
"842fe54e-5ecf-45a8-b223-c5fb00d42108",47.072,2
"842fe54e-5ecf-45a8-b223-c5fb00d42108",47.993,3
"842fe54e-5ecf-45a8-b223-c5fb00d42108",52.749,1
"844e5d27-117e-43c8-adfd-320c86384c35",19.868,3
"844e5d27-117e-43c8-adfd-320c86384c35",21.07,2
"844e5d27-117e-43c8-adfd-320c86384c35",20.416,1
"848a232d-0ee3-4063-82dc-b8f7f2ad91c7",43.325,3
"848a232d-0ee3-4063-82dc-b8f7f2ad91c7",43.436,2
"848a232d-0ee3-4063-82dc-b8f7f2ad91c7",37.728,1
"84d58425-da66-4401-9f8d-d7755eb8466b",61.211,2
"84d58425-da66-4401-9f8d-d7755eb8466b",63.172,3
"84d58425-da66-4401-9f8d-d7755eb8466b",42.043,1
"84e21902-019e-46ac-8182-24df861563b9",37.174,3
"84e21902-019e-46ac-8182-24df861563b9",42.437,2
"84e21902-019e-46ac-8182-24df861563b9",43.075,1
"85ccefa9-17df-4af1-b7dc-5c7694e57506",55.239,3
"85ccefa9-17df-4af1-b7dc-5c7694e57506",62.302,2
"85ccefa9-17df-4af1-b7dc-5c7694e57506",54.328,1
"85d33d08-cd85-407d-a0f6-0aedb050fe10",55.585,3
"85d33d08-cd85-407d-a0f6-0aedb050fe10",57.583,2
"85d33d08-cd85-407d-a0f6-0aedb050fe10",58.898,1
"87554008-1a5b-4fd4-8cce-8f360f3711bc",66.173,3
"87554008-1a5b-4fd4-8cce-8f360f3711bc",67.859,2
"87554008-1a5b-4fd4-8cce-8f360f3711bc",67.848,1
"87918435-35d9-455d-8cb2-d7bf91b09628",38.627,2
"87918435-35d9-455d-8cb2-d7bf91b09628",40.423,3
"87918435-35d9-455d-8cb2-d7bf91b09628",40.561,1
"87c9c69a-4b5d-4734-a9b9-af5b4f4ca5b9",44.753,3
"87c9c69a-4b5d-4734-a9b9-af5b4f4ca5b9",46.208,2
"87c9c69a-4b5d-4734-a9b9-af5b4f4ca5b9",49.413,1
"87eef245-5766-4c3b-8125-7935e9b49ca4",36.51,3
"87eef245-5766-4c3b-8125-7935e9b49ca4",39.424,2
"87eef245-5766-4c3b-8125-7935e9b49ca4",47.443,1
"8806f685-635e-4bca-8573-227eb51bb894",41.79,2
"8806f685-635e-4bca-8573-227eb51bb894",42.079,3
"8806f685-635e-4bca-8573-227eb51bb894",43.076,1
"882270ee-2808-4362-8c2e-54467595950c",27.578,2
"882270ee-2808-4362-8c2e-54467595950c",34.393,3
"882270ee-2808-4362-8c2e-54467595950c",27.738,1
"882a12a6-9a80-4817-9fa5-47110ac3685a",42.45,3
"882a12a6-9a80-4817-9fa5-47110ac3685a",45.137,2
"882a12a6-9a80-4817-9fa5-47110ac3685a",44.916,1
"884fa474-00e6-4e91-a142-aa9b4362f5eb",49.249,3
"884fa474-00e6-4e91-a142-aa9b4362f5eb",56.067,2
"884fa474-00e6-4e91-a142-aa9b4362f5eb",52.682,1
"885db1f7-28a3-4919-8191-34ba465305ea",54.717,2
"885db1f7-28a3-4919-8191-34ba465305ea",57.64,3
"885db1f7-28a3-4919-8191-34ba465305ea",57.927,1
"88c32dc5-95c2-4b22-8d42-feeeded668f7",59.88,3
"88c32dc5-95c2-4b22-8d42-feeeded668f7",61.805,2
"88c32dc5-95c2-4b22-8d42-feeeded668f7",60.495,1
"88cc1e38-7674-49c7-9e9c-dca305755037",38.274,3
"88cc1e38-7674-49c7-9e9c-dca305755037",44.173,2
"88cc1e38-7674-49c7-9e9c-dca305755037",38.186,1
"88e93131-35f6-4d52-8aee-62cd7c60c3f0",45.444,2
"88e93131-35f6-4d52-8aee-62cd7c60c3f0",47.058,3
"88e93131-35f6-4d52-8aee-62cd7c60c3f0",37.73,1
"89cdb19e-2ce1-4aa9-866f-87a223897c61",27.573,3
"89cdb19e-2ce1-4aa9-866f-87a223897c61",62.998,2
"89cdb19e-2ce1-4aa9-866f-87a223897c61",56.486,1
"89f16bf3-5dc8-4200-8cf9-a480cd948232",48.61,2
"89f16bf3-5dc8-4200-8cf9-a480cd948232",50.389,3
"89f16bf3-5dc8-4200-8cf9-a480cd948232",49.98,1
"8a5d26d3-54cb-49cd-baa5-34d45cfc11a3",52.715,3
"8a5d26d3-54cb-49cd-baa5-34d45cfc11a3",54.183,2
"8a5d26d3-54cb-49cd-baa5-34d45cfc11a3",53.691,1
"8a671f3e-6b5f-442b-994b-5b0019d3f197",46.512,3
"8a671f3e-6b5f-442b-994b-5b0019d3f197",49.139,2
"8a671f3e-6b5f-442b-994b-5b0019d3f197",48.513,1
"8b30ca4a-2a08-482c-b243-caecfbe3b07d",60.785,2
"8b30ca4a-2a08-482c-b243-caecfbe3b07d",62.883,3
"8b30ca4a-2a08-482c-b243-caecfbe3b07d",58.261,1
"8bb1c208-204f-4f51-afe7-516cdecb7048",56.947,2
"8bb1c208-204f-4f51-afe7-516cdecb7048",57.88,3
"8bb1c208-204f-4f51-afe7-516cdecb7048",58.866,1
"8be7accc-584f-4ef1-9e20-ccbec09fb0ed",53.088,2
"8be7accc-584f-4ef1-9e20-ccbec09fb0ed",53.262,3
"8be7accc-584f-4ef1-9e20-ccbec09fb0ed",42.613,1
"8c0f19da-75b6-4ace-807d-cd13dffdaf99",28.41,3
"8c0f19da-75b6-4ace-807d-cd13dffdaf99",33.591,2
"8c0f19da-75b6-4ace-807d-cd13dffdaf99",33.029,1
"8c320288-35eb-4227-87dc-6e0841fa1d87",61.623,3
"8c320288-35eb-4227-87dc-6e0841fa1d87",62.242,2
"8c320288-35eb-4227-87dc-6e0841fa1d87",55.328,1
"8c43aafa-9888-4ba2-a790-6f433db88631",45.667,3
"8c43aafa-9888-4ba2-a790-6f433db88631",46.332,2
"8c43aafa-9888-4ba2-a790-6f433db88631",48.037,1
"8cc7a3ee-7e71-472c-8bb7-af04df0be80f",43.238,2
"8cc7a3ee-7e71-472c-8bb7-af04df0be80f",47.273,3
"8cc7a3ee-7e71-472c-8bb7-af04df0be80f",41.807,1
"8d597393-412b-48ae-99c5-ffac9aa44d58",49.909,2
"8d597393-412b-48ae-99c5-ffac9aa44d58",50.976,3
"8d597393-412b-48ae-99c5-ffac9aa44d58",33.277,1
"8dbf6bf3-5cd0-4b90-857c-0fbac67eb6c9",45.031,2
"8dbf6bf3-5cd0-4b90-857c-0fbac67eb6c9",45.414,3
"8dbf6bf3-5cd0-4b90-857c-0fbac67eb6c9",43.021,1
"8dc7030c-75a7-4ac7-b367-607246a7ea57",26.336,2
"8dc7030c-75a7-4ac7-b367-607246a7ea57",26.405,3
"8dc7030c-75a7-4ac7-b367-607246a7ea57",27.342,1
"8dcb7d0d-40b9-45a1-bc4b-9797811f0d20",51.286,2
"8dcb7d0d-40b9-45a1-bc4b-9797811f0d20",52.175,3
"8dcb7d0d-40b9-45a1-bc4b-9797811f0d20",54.229,1
"8e03863e-f52f-4a8e-9aef-3489ec880383",49.137,3
"8e03863e-f52f-4a8e-9aef-3489ec880383",50.665,2
"8e03863e-f52f-4a8e-9aef-3489ec880383",50.877,1
"8e1865d4-e79f-4180-80f7-eb594ab4d422",51.856,3
"8e1865d4-e79f-4180-80f7-eb594ab4d422",55.094,2
"8e1865d4-e79f-4180-80f7-eb594ab4d422",59.4,1
"8e7ea6c8-8bf5-4fb0-bd64-dfc6fc67337e",66.403,3
"8e7ea6c8-8bf5-4fb0-bd64-dfc6fc67337e",68.332,2
"8e7ea6c8-8bf5-4fb0-bd64-dfc6fc67337e",70.017,1
"8ef05b91-4a95-4c79-b0f7-5ea66ad8e942",53.563,2
"8ef05b91-4a95-4c79-b0f7-5ea66ad8e942",60.982,3
"8ef05b91-4a95-4c79-b0f7-5ea66ad8e942",63.206,1
"8f001ab1-7424-4426-afdb-3b409998000e",55.543,2
"8f001ab1-7424-4426-afdb-3b409998000e",56.409,3
"8f001ab1-7424-4426-afdb-3b409998000e",54.964,1
"8f289881-2451-43a1-a53a-cbe476e643d8",63.695,3
"8f289881-2451-43a1-a53a-cbe476e643d8",64.13,2
"8f289881-2451-43a1-a53a-cbe476e643d8",63.833,1
"8f55a017-b21f-4b75-ad6d-6c028093319f",47.349,3
"8f55a017-b21f-4b75-ad6d-6c028093319f",48.122,2
"8f55a017-b21f-4b75-ad6d-6c028093319f",48.699,1
"8f856f69-e232-441b-a02e-fc21a33c0408",57.421,2
"8f856f69-e232-441b-a02e-fc21a33c0408",60.374,3
"8f856f69-e232-441b-a02e-fc21a33c0408",59.03,1
"8fb44af6-9b0a-48f4-a20c-78b0fe4c1636",64.647,2
"8fb44af6-9b0a-48f4-a20c-78b0fe4c1636",67.759,3
"8fb44af6-9b0a-48f4-a20c-78b0fe4c1636",60.663,1
"8fd24970-9ea2-4075-8703-d55b4f07bbf6",49.413,2
"8fd24970-9ea2-4075-8703-d55b4f07bbf6",50.291,3
"8fd24970-9ea2-4075-8703-d55b4f07bbf6",50.861,1
"901da392-7a09-4706-bee5-48ff9eb9198a",45.525,2
"901da392-7a09-4706-bee5-48ff9eb9198a",46.56,3
"901da392-7a09-4706-bee5-48ff9eb9198a",34.387,1
"90fa4e47-03f5-473d-a86f-5fa6b6175cc1",36.905,3
"90fa4e47-03f5-473d-a86f-5fa6b6175cc1",44.607,2
"90fa4e47-03f5-473d-a86f-5fa6b6175cc1",40.454,1
"91233184-5bc3-47eb-826e-632181724d89",52.396,2
"91233184-5bc3-47eb-826e-632181724d89",53.638,3
"91233184-5bc3-47eb-826e-632181724d89",51.122,1
"91331df1-1c2d-4602-b16f-a13ea8ce9b39",26.844,3
"91331df1-1c2d-4602-b16f-a13ea8ce9b39",46.03,2
"91331df1-1c2d-4602-b16f-a13ea8ce9b39",46.559,1
"9240002e-bbe5-46dd-b6ac-cd0e6057b959",39.936,3
"9240002e-bbe5-46dd-b6ac-cd0e6057b959",40.075,2
"9240002e-bbe5-46dd-b6ac-cd0e6057b959",45.302,1
"92d0e6df-a0a4-4756-bceb-60b290641425",38.123,3
"92d0e6df-a0a4-4756-bceb-60b290641425",38.167,2
"92d0e6df-a0a4-4756-bceb-60b290641425",43.809,1
"933f719a-60a9-4aac-8473-762a563f9e76",32.528,2
"933f719a-60a9-4aac-8473-762a563f9e76",35.247,3
"933f719a-60a9-4aac-8473-762a563f9e76",32.748,1
"9364f029-a9ea-48ec-9729-2218a8ff154f",48.551,3
"9364f029-a9ea-48ec-9729-2218a8ff154f",50.592,2
"9364f029-a9ea-48ec-9729-2218a8ff154f",55.746,1
"93737fc8-b2e8-46ef-a0fa-be27c453a477",48.33,3
"93737fc8-b2e8-46ef-a0fa-be27c453a477",53.48,2
"93737fc8-b2e8-46ef-a0fa-be27c453a477",49.843,1
"938b38fd-7a1c-4f4a-83b7-eb6d79acb5c8",50.177,2
"938b38fd-7a1c-4f4a-83b7-eb6d79acb5c8",51.702,3
"938b38fd-7a1c-4f4a-83b7-eb6d79acb5c8",52.74,1
"93b02ffd-bcec-4c74-a1f6-e6bbb1ac8a7e",38.272,3
"93b02ffd-bcec-4c74-a1f6-e6bbb1ac8a7e",38.527,2
"93b02ffd-bcec-4c74-a1f6-e6bbb1ac8a7e",35.656,1
"93e43cc0-87e6-46fc-b13e-e82973572258",45.193,3
"93e43cc0-87e6-46fc-b13e-e82973572258",47.186,2
"93e43cc0-87e6-46fc-b13e-e82973572258",46.355,1
"93ee92cc-cb9c-4234-b3a0-d0d48dafc06d",44.123,2
"93ee92cc-cb9c-4234-b3a0-d0d48dafc06d",46.884,3
"93ee92cc-cb9c-4234-b3a0-d0d48dafc06d",43.007,1
"9421902e-24c2-4be5-ba78-36f69de35236",40.528,2
"9421902e-24c2-4be5-ba78-36f69de35236",49.446,3
"9421902e-24c2-4be5-ba78-36f69de35236",48.222,1
"94820be0-5af1-42ae-a1a3-3093d8d90ae0",53.318,3
"94820be0-5af1-42ae-a1a3-3093d8d90ae0",53.626,2
"94820be0-5af1-42ae-a1a3-3093d8d90ae0",54.774,1
"94b25b5c-67bf-46b7-9b41-bcc10d77b493",26.4,3
"94b25b5c-67bf-46b7-9b41-bcc10d77b493",53.26,2
"94b25b5c-67bf-46b7-9b41-bcc10d77b493",64.645,1
"94e1c3ac-3842-4ccd-8158-f2309d1cc9b0",50.779,3
"94e1c3ac-3842-4ccd-8158-f2309d1cc9b0",54.446,2
"94e1c3ac-3842-4ccd-8158-f2309d1cc9b0",49.493,1
"95133e63-6cb3-401a-bd86-11671b7743c7",57.257,2
"95133e63-6cb3-401a-bd86-11671b7743c7",58.673,3
"95133e63-6cb3-401a-bd86-11671b7743c7",55.901,1
"9578fef2-95b2-42d9-852f-075d03a3145d",40.988,2
"9578fef2-95b2-42d9-852f-075d03a3145d",64.432,3
"9578fef2-95b2-42d9-852f-075d03a3145d",53.544,1
"95a6aed8-9cc5-4bf6-9a25-cbf77e56b807",45.946,2
"95a6aed8-9cc5-4bf6-9a25-cbf77e56b807",46.67,3
"95a6aed8-9cc5-4bf6-9a25-cbf77e56b807",61.196,1
"96919b9a-7874-45cb-aec0-fe67157cb813",44.791,3
"96919b9a-7874-45cb-aec0-fe67157cb813",51.746,2
"96919b9a-7874-45cb-aec0-fe67157cb813",44.365,1
"96aee366-9e8c-4ca1-b6c2-d1083b973187",49.217,3
"96aee366-9e8c-4ca1-b6c2-d1083b973187",50.593,2
"96aee366-9e8c-4ca1-b6c2-d1083b973187",54.55,1
"96b693ea-19d6-4a78-85f5-b8179076a681",28.188,2
"96b693ea-19d6-4a78-85f5-b8179076a681",30.826,3
"96b693ea-19d6-4a78-85f5-b8179076a681",48.965,1
"96d8aac2-fb14-483e-a032-ec25bd1b666d",47.947,2
"96d8aac2-fb14-483e-a032-ec25bd1b666d",52.501,3
"96d8aac2-fb14-483e-a032-ec25bd1b666d",45.423,1
"973fce64-564c-4fa8-bc0b-ab98a40fcc85",40.448,2
"973fce64-564c-4fa8-bc0b-ab98a40fcc85",40.652,3
"973fce64-564c-4fa8-bc0b-ab98a40fcc85",43.477,1
"97eea670-9035-495b-8115-a21662e452b2",51.18,3
"97eea670-9035-495b-8115-a21662e452b2",52.202,2
"97eea670-9035-495b-8115-a21662e452b2",59.836,1
"982562d1-ba5b-4ae5-b333-ea03d8687e70",46.753,3
"982562d1-ba5b-4ae5-b333-ea03d8687e70",56.196,2
"982562d1-ba5b-4ae5-b333-ea03d8687e70",48.066,1
"984908e8-5280-443f-968a-cfa3cded9160",32.423,2
"984908e8-5280-443f-968a-cfa3cded9160",33.005,3
"984908e8-5280-443f-968a-cfa3cded9160",32.269,1
"98c3ef15-dc32-4435-b685-4c3676f76373",37.761,3
"98c3ef15-dc32-4435-b685-4c3676f76373",38.119,2
"98c3ef15-dc32-4435-b685-4c3676f76373",40.808,1
"990eaa69-0f1a-4d55-ab05-34bb2586764b",33.679,3
"990eaa69-0f1a-4d55-ab05-34bb2586764b",37.176,2
"990eaa69-0f1a-4d55-ab05-34bb2586764b",39.318,1
"99cb004c-dcb8-49be-8854-a1b8978e03cc",43.218,2
"99cb004c-dcb8-49be-8854-a1b8978e03cc",44.911,3
"99cb004c-dcb8-49be-8854-a1b8978e03cc",44.283,1
"9a7c233b-e0ab-475a-a700-0a9a7639e0b4",64.256,2
"9a7c233b-e0ab-475a-a700-0a9a7639e0b4",64.642,3
"9a7c233b-e0ab-475a-a700-0a9a7639e0b4",49.846,1
"9b6bcfd9-470c-4616-849c-45480e27305c",49.708,2
"9b6bcfd9-470c-4616-849c-45480e27305c",50.408,3
"9b6bcfd9-470c-4616-849c-45480e27305c",49.989,1
"9b946086-b5cb-45a4-8178-452bfd8098a7",40.391,2
"9b946086-b5cb-45a4-8178-452bfd8098a7",40.497,3
"9b946086-b5cb-45a4-8178-452bfd8098a7",40.085,1
"9b9cc2e7-f2fc-4c50-868e-8005c1968112",32.51,3
"9b9cc2e7-f2fc-4c50-868e-8005c1968112",36.052,2
"9b9cc2e7-f2fc-4c50-868e-8005c1968112",32.698,1
"9bd5cb86-94cb-4fcd-8f97-8d86cb441ffb",42.568,3
"9bd5cb86-94cb-4fcd-8f97-8d86cb441ffb",46.268,2
"9bd5cb86-94cb-4fcd-8f97-8d86cb441ffb",41.362,1
"9c3438e7-fd37-4160-bf34-3ac44305fb25",51.232,3
"9c3438e7-fd37-4160-bf34-3ac44305fb25",51.763,2
"9c3438e7-fd37-4160-bf34-3ac44305fb25",48.864,1
"9c37055d-8cf8-4188-93e3-b2af48dc418d",38.675,2
"9c37055d-8cf8-4188-93e3-b2af48dc418d",39.699,3
"9c37055d-8cf8-4188-93e3-b2af48dc418d",38.679,1
"9c5e205d-09f3-4a03-8aaf-502fb2280f55",42.126,3
"9c5e205d-09f3-4a03-8aaf-502fb2280f55",48.134,2
"9c5e205d-09f3-4a03-8aaf-502fb2280f55",44.123,1
"9c74d1e9-8d7a-4a7b-88a9-830546c5609a",44.286,2
"9c74d1e9-8d7a-4a7b-88a9-830546c5609a",55.022,3
"9c74d1e9-8d7a-4a7b-88a9-830546c5609a",51.663,1
"9ca999a3-3542-4951-a528-722d8c323bd7",26.341,2
"9ca999a3-3542-4951-a528-722d8c323bd7",36.351,3
"9ca999a3-3542-4951-a528-722d8c323bd7",26.215,1
"9ce586a3-aac0-4ba1-a9a1-2ecc5d68a7e3",39.809,2
"9ce586a3-aac0-4ba1-a9a1-2ecc5d68a7e3",53.932,3
"9ce586a3-aac0-4ba1-a9a1-2ecc5d68a7e3",42.703,1
"9e35805c-cd6e-4ce9-9f5e-26d7a581f08c",54.724,3
"9e35805c-cd6e-4ce9-9f5e-26d7a581f08c",56.871,2
"9e35805c-cd6e-4ce9-9f5e-26d7a581f08c",61.209,1
"9e446ae9-9910-4c62-8ccf-cec87b0c857b",48.639,2
"9e446ae9-9910-4c62-8ccf-cec87b0c857b",48.704,3
"9e446ae9-9910-4c62-8ccf-cec87b0c857b",50.755,1
"9e56614b-aa75-471f-86e1-b4f78edabad7",35.944,3
"9e56614b-aa75-471f-86e1-b4f78edabad7",38.302,2
"9e56614b-aa75-471f-86e1-b4f78edabad7",38.663,1
"9e887757-ab83-4914-848a-b27507fb263d",51.67,2
"9e887757-ab83-4914-848a-b27507fb263d",54.433,3
"9e887757-ab83-4914-848a-b27507fb263d",58.433,1
"9f5ee85c-4f2c-40c9-8ee2-5384e2bd8bd7",43.32,3
"9f5ee85c-4f2c-40c9-8ee2-5384e2bd8bd7",46.212,2
"9f5ee85c-4f2c-40c9-8ee2-5384e2bd8bd7",49.783,1
"a003a09c-fec9-4b99-b732-2bab76a9b37f",25.259,3
"a003a09c-fec9-4b99-b732-2bab76a9b37f",25.997,2
"a003a09c-fec9-4b99-b732-2bab76a9b37f",28.547,1
"a0e4b134-c87e-4854-944a-2414fbe53ee2",53.186,2
"a0e4b134-c87e-4854-944a-2414fbe53ee2",65.969,3
"a0e4b134-c87e-4854-944a-2414fbe53ee2",41.971,1
"a0e74e86-4e47-45c7-96cd-15fda0392bb4",35.168,2
"a0e74e86-4e47-45c7-96cd-15fda0392bb4",35.967,3
"a0e74e86-4e47-45c7-96cd-15fda0392bb4",39.933,1
"a0f73089-23c4-4039-a0e4-5e6038c3f209",41.333,3
"a0f73089-23c4-4039-a0e4-5e6038c3f209",43.022,2
"a0f73089-23c4-4039-a0e4-5e6038c3f209",42.432,1
"a17c9d94-eafa-4540-9328-ccc2dccda63a",53.431,2
"a17c9d94-eafa-4540-9328-ccc2dccda63a",54.124,3
"a17c9d94-eafa-4540-9328-ccc2dccda63a",55.191,1
"a1a8f723-7fc8-47f6-aaa4-994cca178448",55.574,3
"a1a8f723-7fc8-47f6-aaa4-994cca178448",57.11,2
"a1a8f723-7fc8-47f6-aaa4-994cca178448",61.233,1
"a21e7ff8-a5d9-434d-8d32-1015c2d61c52",40.232,2
"a21e7ff8-a5d9-434d-8d32-1015c2d61c52",40.923,3
"a21e7ff8-a5d9-434d-8d32-1015c2d61c52",37.383,1
"a293839c-f7ec-4c7e-a257-58f460c13a4a",54.369,2
"a293839c-f7ec-4c7e-a257-58f460c13a4a",54.655,3
"a293839c-f7ec-4c7e-a257-58f460c13a4a",54.591,1
"a380e79c-02a0-40a0-987d-5b49349fcb1a",40.761,2
"a380e79c-02a0-40a0-987d-5b49349fcb1a",45.653,3
"a380e79c-02a0-40a0-987d-5b49349fcb1a",48.403,1
"a3a204b8-34bf-47a0-ad40-14457c83244f",49.829,3
"a3a204b8-34bf-47a0-ad40-14457c83244f",52.837,2
"a3a204b8-34bf-47a0-ad40-14457c83244f",54.207,1
"a4188a36-5b0f-4c83-8fae-1804bbe7837a",52.654,3
"a4188a36-5b0f-4c83-8fae-1804bbe7837a",60.719,2
"a4188a36-5b0f-4c83-8fae-1804bbe7837a",65.373,1
"a4e365b2-3793-425a-b159-0a26c06c5fdc",44.531,3
"a4e365b2-3793-425a-b159-0a26c06c5fdc",47.475,2
"a4e365b2-3793-425a-b159-0a26c06c5fdc",44.745,1
"a5172557-a8f6-45eb-8533-8137b7702f25",63.327,3
"a5172557-a8f6-45eb-8533-8137b7702f25",67.552,2
"a5172557-a8f6-45eb-8533-8137b7702f25",69.679,1
"a535155a-ce3e-4086-be40-3b66284ab25f",56.866,3
"a535155a-ce3e-4086-be40-3b66284ab25f",64.127,2
"a535155a-ce3e-4086-be40-3b66284ab25f",58.491,1
"a5cc3fa9-8743-4fa7-87d9-de9624b0dc79",54.52,2
"a5cc3fa9-8743-4fa7-87d9-de9624b0dc79",59.426,3
"a5cc3fa9-8743-4fa7-87d9-de9624b0dc79",64.04,1
"a67c5a92-d8d8-407c-99b4-9722d165fd14",60.915,2
"a67c5a92-d8d8-407c-99b4-9722d165fd14",61.837,3
"a67c5a92-d8d8-407c-99b4-9722d165fd14",62.894,1
"a744e5ba-db41-4931-9a92-c07fc0e81126",25.546,3
"a744e5ba-db41-4931-9a92-c07fc0e81126",26.153,2
"a744e5ba-db41-4931-9a92-c07fc0e81126",34.659,1
"a780c5e8-0bb9-42d6-b950-e7d8398859b0",46.308,2
"a780c5e8-0bb9-42d6-b950-e7d8398859b0",47.259,3
"a780c5e8-0bb9-42d6-b950-e7d8398859b0",46.393,1
"a7abeee9-8328-4767-8d36-b7dd6e65094d",52.934,3
"a7abeee9-8328-4767-8d36-b7dd6e65094d",53.074,2
"a7abeee9-8328-4767-8d36-b7dd6e65094d",35.105,1
"a87adff6-8d8f-4a57-9e1e-bf4beb833d26",59.809,3
"a87adff6-8d8f-4a57-9e1e-bf4beb833d26",62.596,2
"a87adff6-8d8f-4a57-9e1e-bf4beb833d26",59.807,1
"a8d73e7a-262b-4961-b6c4-729df7035347",56.348,3
"a8d73e7a-262b-4961-b6c4-729df7035347",56.795,2
"a8d73e7a-262b-4961-b6c4-729df7035347",55.264,1
"a9bd834f-d0a0-48d1-b3c6-ff7aae509c24",45.428,3
"a9bd834f-d0a0-48d1-b3c6-ff7aae509c24",46.663,2
"a9bd834f-d0a0-48d1-b3c6-ff7aae509c24",29.677,1
"aa3636cf-9777-4956-97c4-9d014a63471f",50.164,2
"aa3636cf-9777-4956-97c4-9d014a63471f",51.352,3
"aa3636cf-9777-4956-97c4-9d014a63471f",52.381,1
"aa3c7ffe-ef5c-490a-9ee2-16ca2802c18b",57.636,2
"aa3c7ffe-ef5c-490a-9ee2-16ca2802c18b",58.714,3
"aa3c7ffe-ef5c-490a-9ee2-16ca2802c18b",59.835,1
"aa77beff-c152-4e79-b195-7ceddc11e66f",33.164,3
"aa77beff-c152-4e79-b195-7ceddc11e66f",33.374,2
"aa77beff-c152-4e79-b195-7ceddc11e66f",35.178,1
"aa82cf49-6a77-42a6-b724-f6f64e771488",55.587,2
"aa82cf49-6a77-42a6-b724-f6f64e771488",55.667,3
"aa82cf49-6a77-42a6-b724-f6f64e771488",35.917,1
"aa97e96b-1b49-4a24-a488-fc5511a411af",45.562,3
"aa97e96b-1b49-4a24-a488-fc5511a411af",48.021,2
"aa97e96b-1b49-4a24-a488-fc5511a411af",44.053,1
"aad86adb-9a54-49e3-b47a-13b2ad8e7029",37.993,3
"aad86adb-9a54-49e3-b47a-13b2ad8e7029",39.204,2
"aad86adb-9a54-49e3-b47a-13b2ad8e7029",38.584,1
"aae058ed-a333-41ff-9f63-856d69230933",25.665,2
"aae058ed-a333-41ff-9f63-856d69230933",43.406,3
"aae058ed-a333-41ff-9f63-856d69230933",44.682,1
"aafd0957-d92e-48b0-bc1a-63a040f4ee91",53.427,3
